Product_Name,Brand_Name,Model_Code,Category,Price_THB,Product_URL,Source,Collection_Date,Normalized_Category
เหล็กเส้น 5 หุน เหล็กข้ออ้อย 16 มิล (DB16) มอก.,DB,22811198.0,steel,320.33,https://www.onestockhome.com/th/products/95358899/deformed-bar-16-mm-db16_onestockhome?item_id=22811198,OneStockHome,2026-04-30,Steel
เหล็กกล่องกัลวาไนซ์ 4x2 นิ้ว ยาว 6 เมตร,OneStockHome,27617677.0,steel,680.37,https://www.onestockhome.com/th/products/91021271/galvanized-rectangular-pipe-4-x-2-inches_pre-zinc-gi-pipes_onestockhome?item_id=27617677,OneStockHome,2026-04-30,Steel
เหล็กเส้นกลม 3 หุน (9 มิล) RB9 มอก.,RB,44826816.0,steel,104.29,https://www.onestockhome.com/th/products/77436174/round-bar-9-mm-rb9_onestockhome,OneStockHome,2026-04-30,Steel
เหล็กกล่องกัลวาไนซ์ 4x2 นิ้ว ยาว 6 เมตร,OneStockHome,46792347.0,steel,571.96,https://www.onestockhome.com/th/products/91021271/galvanized-rectangular-pipe-4-x-2-inches_pre-zinc-gi-pipes_onestockhome?item_id=46792347,OneStockHome,2026-04-30,Steel
เหล็กกล่องกัลวาไนซ์ 1x1 นิ้ว ยาว 6 เมตร,OneStockHome,21892270.0,steel,143.46,https://www.onestockhome.com/th/products/57621363/square-tube-galvanized-1-x-1-inches_pre-zinc-gi-square-steel-pipes_onestockhome?item_id=21892270,OneStockHome,2026-04-30,Steel
เหล็กฉาก 2 นิ้ว (50x50 มม.) ยาว 6 เมตร,OneStockHome,9468921.0,steel,550.47,https://www.onestockhome.com/th/products/5315815/equal-angles-steel-tis-50x50-mm_angle-steel_onestockhome?item_id=9468921,OneStockHome,2026-04-30,Steel
เหล็กเส้นกลม 2 หุน (6 มิล) RB6 มอก.,RB,27842695.0,steel,47.51,https://www.onestockhome.com/th/products/31182754/round-bar-6-mm-rb6_onestockhome?item_id=27842695,OneStockHome,2026-04-30,Steel
เหล็กเส้น 4 หุน เหล็กข้ออ้อย 12 มิล (DB12) มอก.,DB,1955295.0,steel,182.04,https://www.onestockhome.com/th/products/17886293/deformed-bar-12-mm-db12_onestockhome?item_id=1955295,OneStockHome,2026-04-30,Steel
เหล็กกล่องกัลวาไนซ์ 2x1 นิ้ว ยาว 6 เมตร,OneStockHome,89795300.0,steel,242.06,https://www.onestockhome.com/th/products/71760827/galvanized-rectangular-pipe-2-x-1-inches_pre-zinc-gi-pipes_onestockhome?item_id=89795300,OneStockHome,2026-04-30,Steel
เหล็กเส้น 4 หุน เหล็กข้ออ้อย 12 มิล (DB12) มอก.,DB,70676938.0,steel,217.46,https://www.onestockhome.com/th/products/17886293/deformed-bar-12-mm-db12_onestockhome?item_id=70676938,OneStockHome,2026-04-30,Steel
เหล็กกล่อง 2x2 นิ้ว ยาว 6 เมตร,OneStockHome,22628214.0,steel,305.61,https://www.onestockhome.com/th/products/46362555/steel-square-pipe-2x2-inch-_steel-tube-2-x-2-inch_onestockhome,OneStockHome,2026-04-30,Steel
เหล็กเส้น 4 หุน เหล็กข้ออ้อย 12 มิล (DB12) มอก.,DB,4878697.0,steel,181.15,https://www.onestockhome.com/th/products/17886293/deformed-bar-12-mm-db12_onestockhome,OneStockHome,2026-04-30,Steel
เหล็กเส้นกลม 3 หุน (9 มิล) RB9 มอก.,RB,85990654.0,steel,104.79,https://www.onestockhome.com/th/products/77436174/round-bar-9-mm-rb9_onestockhome?item_id=85990654,OneStockHome,2026-04-30,Steel
เหล็กกล่อง 2x2 นิ้ว ยาว 6 เมตร,OneStockHome,7907617.0,steel,384.11,https://www.onestockhome.com/th/products/46362555/steel-square-pipe-2x2-inch-_steel-tube-2-x-2-inch_onestockhome?item_id=7907617,OneStockHome,2026-04-30,Steel
เหล็กกล่อง 4x2 นิ้ว ยาว 6 เมตร,OneStockHome,32275463.0,steel,483.18,https://www.onestockhome.com/th/products/70602858/steel-rec-pipe-4x2-inch_steel-rectangular-pipe_onestockhome?item_id=32275463,OneStockHome,2026-04-30,Steel
เหล็กกล่องกัลวาไนซ์ 3x1.5 นิ้ว ยาว 6 เมตร,OneStockHome,72288802.0,steel,419.63,https://www.onestockhome.com/th/products/89552334/galvanized-rectangular-pipe-3-x-1-12-inches_pre-zinc-gi-pipes_onestockhome?item_id=72288802,OneStockHome,2026-04-30,Steel
เหล็กกล่องกัลวาไนซ์ 3x1.5 นิ้ว ยาว 6 เมตร,OneStockHome,70275827.0,steel,369.16,https://www.onestockhome.com/th/products/89552334/galvanized-rectangular-pipe-3-x-1-12-inches_pre-zinc-gi-pipes_onestockhome?item_id=70275827,OneStockHome,2026-04-30,Steel
เหล็กกล่องกัลวาไนซ์ 3x1.5 นิ้ว ยาว 6 เมตร,OneStockHome,91958950.0,steel,334.58,https://www.onestockhome.com/th/products/89552334/galvanized-rectangular-pipe-3-x-1-12-inches_pre-zinc-gi-pipes_onestockhome?item_id=91958950,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย EF TATA SD40T 4 หุน (12 มิล) DB12,TATA,47221871.0,steel,198.02,https://www.onestockhome.com/th/products/5858831/deformed-bar-12-mm-db12-tata_tata-tiscon,OneStockHome,2026-04-30,Steel
เหล็กเส้นกลม EF TATA 3 หุน (9 มิล) RB9 SR24,TATA,36872463.0,steel,113.77,https://www.onestockhome.com/th/products/13785289/round-bar-9-mm-rb9-tata_tata-tiscon,OneStockHome,2026-04-30,Steel
เหล็กเส้นกลม SCG 2 หุน (6 มิล) RB6 SR24,SCG,56153715.0,steel,2.22,https://www.onestockhome.com/th/products/9969974/round-bar-6-mm-rb6-scg_scg?item_id=56153715,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย SCG SD40T 4 หุน (12 มิล) DB12 EAF เหล็กเส้น SCG,SCG,24820049.0,steel,1.0,https://www.onestockhome.com/th/products/25984019/reinforced-steel-bars-rebars-scg-sd40t-sr24_steel-wire_scg-rebars_scg?item_id=24820049,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย SCG SD40T 5 หุน (16 มิล) DB16,SCG,5505418.0,steel,5505418.0,https://www.onestockhome.com/th/products/94285144/deformed-bar-16-mm-db16-scg_scg?item_id=5505418,OneStockHome,2026-04-30,Steel
เหล็กเส้นกลม SCG 4 หุน (12 มิล) RB12 SR24,SCG,45678823.0,steel,8.88,https://www.onestockhome.com/th/products/94945695/round-bar-12-mm-rb12-scg_scg?item_id=45678823,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย SCG SD40T 28 มิล DB28,SCG,6847103.0,steel,6847103.0,https://www.onestockhome.com/th/products/49804093/deformed-bar-28-mm-db28-scg_scg?item_id=6847103,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย SCG SD40T 1 นิ้ว (25 มิล) DB25,SCG,50167229.0,steel,38.53,https://www.onestockhome.com/th/products/21147169/deformed-bar-25-mm-db25-scg_scg?item_id=50167229,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย SCG SD40T 6 หุน (20 มิล) DB20,SCG,50100553.0,steel,24.66,https://www.onestockhome.com/th/products/63751790/deformed-bar-20-mm-db20-scg_scg,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย SCG SD40T 4 หุน (12 มิล) DB12 EAF เหล็กเส้น SCG,SCG,78267417.0,steel,10.66,https://www.onestockhome.com/th/products/25984019/reinforced-steel-bars-rebars-scg-sd40t-sr24_steel-wire_scg-rebars_scg?item_id=78267417,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย EF TATA SD40T 5 หุน (16 มิล) DB16,TATA,70202567.0,steel,418.57,https://www.onestockhome.com/th/products/91242358/deformed-bar-16-mm-db16-tata_tata-tiscon?item_id=70202567,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย SCG SD40T 1 นิ้ว (25 มิล) DB25,SCG,4165026.0,steel,4165026.0,https://www.onestockhome.com/th/products/21147169/deformed-bar-25-mm-db25-scg_scg?item_id=4165026,OneStockHome,2026-04-30,Steel
เหล็กเส้นกลม SCG 3 หุน (9 มิล) RB9 SR24,SCG,61585047.0,steel,1.0,https://www.onestockhome.com/th/products/54434314/round-bar-9-mm-rb9-scg_scg?item_id=61585047,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย SCG SD40T 6 หุน (20 มิล) DB20,SCG,46960002.0,steel,29.59,https://www.onestockhome.com/th/products/63751790/deformed-bar-20-mm-db20-scg_scg?item_id=46960002,OneStockHome,2026-04-30,Steel
เหล็ก HB H Beam เอชบีม 125x125 SS400 (HB 125x125),OneStockHome,45603875.0,steel,8796.48,https://www.onestockhome.com/th/products/14471660/h-beam-125x125-ss400_sys?item_id=45603875,OneStockHome,2026-04-30,Steel
เหล็กโครงสร้าง WF ไวด์แฟรงค์ 400x200 SS400 (HB 400x200),OneStockHome,40802089.0,steel,18295.2,https://www.onestockhome.com/th/products/82686810/wide-flange-400x200-ss400-hb-400x200_sys?item_id=40802089,OneStockHome,2026-04-30,Steel
เหล็กโครงสร้าง WF ไวด์แฟรงค์ 350x175 SS400 (HB 350x175),OneStockHome,26781549.0,steel,13749.12,https://www.onestockhome.com/th/products/41816986/wide-flange-350x175-ss400-hb-350x175_sys?item_id=26781549,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย SCG SD40T 5 หุน (16 มิล) DB16,SCG,53594379.0,steel,1.0,https://www.onestockhome.com/th/products/94285144/deformed-bar-16-mm-db16-scg_scg?item_id=53594379,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย EF TATA SD40T 5 หุน (16 มิล) DB16,TATA,38149055.0,steel,348.74,https://www.onestockhome.com/th/products/91242358/deformed-bar-16-mm-db16-tata_tata-tiscon,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย EF TATA SD40T 1 นิ้ว (25 มิล) DB25,TATA,80454070.0,steel,855.37,https://www.onestockhome.com/th/products/4431977/deformed-bar-25-mm-db25-tata_tata-tiscon?item_id=80454070,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย TATA SD40 non-T 6 หุน (20 มิล) DB20,TATA,74742829.0,steel,574.58,https://www.onestockhome.com/th/products/76260840/deformed-bar-sd40-tata-20-mm-db20_onestockhome?item_id=74742829,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย EF TATA SD40T 4 หุน (12 มิล) DB12,TATA,99231159.0,steel,237.72,https://www.onestockhome.com/th/products/5858831/deformed-bar-12-mm-db12-tata_tata-tiscon?item_id=99231159,OneStockHome,2026-04-30,Steel
เหล็กเส้นกลม EF TATA 2 หุน (6 มิล) RB6 SR24,TATA,44537899.0,steel,52.39,https://www.onestockhome.com/th/products/47734114/round-bar-6-mm-rb6-tata_tata-tiscon,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย EF TATA SD40T 5 หุน (16 มิล) DB16,TATA,11628873.0,steel,350.32,https://www.onestockhome.com/th/products/91242358/deformed-bar-16-mm-db16-tata_tata-tiscon?item_id=11628873,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย EF TATA SD40T 1 นิ้ว (25 มิล) DB25,TATA,79433509.0,steel,1021.9,https://www.onestockhome.com/th/products/4431977/deformed-bar-25-mm-db25-tata_tata-tiscon?item_id=79433509,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย TATA SD40 non-T 1 นิ้ว (25 มิล) DB25,TATA,13889255.0,steel,1077.39,https://www.onestockhome.com/th/products/97954827/deformed-bar-sd40-tata-25-mm-db25_onestockhome?item_id=13889255,OneStockHome,2026-04-30,Steel
เหล็กข้ออ้อย TATA SD40 non-T 5 หุน (16 มิล) DB16,TATA,54901610.0,steel,441.3,https://www.onestockhome.com/th/products/78915123/deformed-bar-sd40-tata-16-mm-db16_onestockhome?item_id=54901610,OneStockHome,2026-04-30,Steel
เหล็กเส้นกลม EF TATA 4 หุน (12 มิล) RB12 SR24,TATA,59040037.0,steel,10.66,https://www.onestockhome.com/th/products/84164089/round-bar-12-mm-rb12-tata_tata-tiscon?item_id=59040037,OneStockHome,2026-04-30,Steel
เหล็กกล่อง เคลือบสีกันสนิม สีแดง 2x2 นิ้ว ยาว 6 เมตร,OneStockHome,71088414.0,steel,10.81,https://www.onestockhome.com/th/products/75897704/square-pipe-coated-red-2x2-inches-50x50-mm_p-coat-paint-coated-square-pipe-1_pap-pacific-pipe?item_id=71088414,OneStockHome,2026-04-30,Steel
แป๊บแบน เคลือบสีรองพื้นกันสนิม,แป๊บแบน,93854252.0,steel,12.41,https://www.onestockhome.com/th/products/26258450/p-coat-rectangular-pipe_paint-coated-pipes_pap-pacific-pipe?item_id=93854252,OneStockHome,2026-04-30,Steel
ไม้โครงจ๊อยท์เบญจพรรณ1.7.x4.3x250CM.10/P,OneStockHome,49444451.0,wood,1.0,https://www.onestockhome.com/th/products/9854647/wood-joyt-frame-175mmx43mmx25m_joint-wood-frame-2f1130b7-fdcb-4ee4-a5d2-d23f8e3b61d6_n888?item_id=49444451,OneStockHome,2026-04-30,Wood
ปาร์ติเกิ้ล LANNA 120x240CM,ปาร์ติเกิ้ล,74331884.0,wood,391.59,https://www.onestockhome.com/th/products/86940865/particle-lanna-120x240cm_decorative-plywood_lanna?item_id=74331884,OneStockHome,2026-04-30,Wood
ไม้อัด OSB เกรดทนชื้น ทนรา OSB3 แผ่น OSB บอร์ด,OneStockHome,78424988.0,wood,499.0,https://www.onestockhome.com/th/products/56854725/exterior-osb3-oriented-strand-board_decorative-plywood?item_id=78424988,OneStockHome,2026-04-30,Wood
ไม้อัด OSB เกรดใช้ภายใน OSB2 แผ่น OSB บอร์ด,OneStockHome,47692860.0,wood,346.0,https://www.onestockhome.com/th/products/87730156/interior-osb2-oriented-strand-board_decorative-plywood,OneStockHome,2026-04-30,Wood
ไม้อัด OSB เกรดทนชื้น ทนรา OSB3 แผ่น OSB บอร์ด,OneStockHome,65655306.0,wood,440.0,https://www.onestockhome.com/th/products/56854725/exterior-osb3-oriented-strand-board_decorative-plywood?item_id=65655306,OneStockHome,2026-04-30,Wood
ไม้อัด OSB เกรดใช้ภายใน OSB2 แผ่น OSB บอร์ด,OneStockHome,64152819.0,wood,450.0,https://www.onestockhome.com/th/products/87730156/interior-osb2-oriented-strand-board_decorative-plywood?item_id=64152819,OneStockHome,2026-04-30,Wood
ไม้อัด OSB เกรดใช้ภายใน OSB2 แผ่น OSB บอร์ด,OneStockHome,54774552.0,wood,456.0,https://www.onestockhome.com/th/products/87730156/interior-osb2-oriented-strand-board_decorative-plywood?item_id=54774552,OneStockHome,2026-04-30,Wood
ไม้อัด OSB เกรดทนชื้น ทนรา OSB3 แผ่น OSB บอร์ด,OneStockHome,36680976.0,wood,427.0,https://www.onestockhome.com/th/products/56854725/exterior-osb3-oriented-strand-board_decorative-plywood?item_id=36680976,OneStockHome,2026-04-30,Wood
ไม้โครงจ๊อยท์ ไม้เบญจพรรณ 3/P VK 2.9x6x250CM,OneStockHome,66613892.0,wood,261.68,https://www.onestockhome.com/th/products/35590625/--3p-vk-29x6x250cm_joint-wood-frame-2f1130b7-fdcb-4ee4-a5d2-d23f8e3b61d6_vk-doors?item_id=66613892,OneStockHome,2026-04-30,Wood
ไม้อัด OSB ภายใน LANNA ECO 9 มม. (E0) 120X240 ซม.,OneStockHome,93549522.0,wood,266.36,https://www.onestockhome.com/th/products/43156890/plywood-lanna-9-mm-e0-eco-120x240cm_plywood-53ae04b0-b93d-43b5-8e0d-a84b9f1dbc65?item_id=93549522,OneStockHome,2026-04-30,Wood
ไม้โครง สนแคนาดา 10/P VK 1.7x4x240CM,OneStockHome,63167684.0,wood,406.54,https://www.onestockhome.com/th/products/87596939/--10p-vk-17x4x240cm_wood-timber-lumber_vk-doors?item_id=63167684,OneStockHome,2026-04-30,Wood
ไม้โครงจ๊อยท์ ไม้เบญจพรรณ 10/P VK 1.7x4x250CM,OneStockHome,86180376.0,wood,372.9,https://www.onestockhome.com/th/products/59885206/--10p-vk-17x4x250cm_joint-wood-frame-2f1130b7-fdcb-4ee4-a5d2-d23f8e3b61d6_vk-doors?item_id=86180376,OneStockHome,2026-04-30,Wood
ไม้ปาร์ติเกิลเคลือบเมลามีน Black MK260 AT1 กาว E1,OneStockHome,33998138.0,wood,1408.0,https://www.onestockhome.com/th/products/85516250/melamine-faced-particle-board-black-mk260-at1-e1_decorative-plywood_melamine-board-e1-panel-plus_panel-plus?item_id=33998138,OneStockHome,2026-04-30,Wood
ไม้ปาร์ติเกิลเคลือบเมลามีน Maple MM325,OneStockHome,35454077.0,wood,1254.0,https://www.onestockhome.com/th/products/25302174/melamine-faced-particle-board-maple-mm325_decorative-plywood_melamine-board-e1-panel-plus_panel-plus?item_id=35454077,OneStockHome,2026-04-30,Wood
ไม้ปาร์ติเกิลเคลือบเมลามีน Cherry Capucino 67B,OneStockHome,46679963.0,wood,1415.0,https://www.onestockhome.com/th/products/52417051/melamine-faced-particle-board-cherry-capucino-67b_decorative-plywood_melamine-board-e1-panel-plus_panel-plus?item_id=46679963,OneStockHome,2026-04-30,Wood
ไม้ MDF MK630N กาว E1,OneStockHome,4768367.0,wood,419.0,https://www.onestockhome.com/th/products/92876849/mdf-board-adhesive-mk630n-e1_decorative-plywood_mdf-e2-panel-plus_panel-plus?item_id=4768367,OneStockHome,2026-04-30,Wood
ไม้ปาร์ติเกิลเคลือบเมลามีน Maple MM325,OneStockHome,36875192.0,wood,1254.0,https://www.onestockhome.com/th/products/25302174/melamine-faced-particle-board-maple-mm325_decorative-plywood_melamine-board-e1-panel-plus_panel-plus,OneStockHome,2026-04-30,Wood
ไม้อัดฟิล์มดำ 15 มิล Lanna Two เกรด AA ไส้เต็ม,OneStockHome,19573897.0,wood,2.0,https://www.onestockhome.com/th/products/59252261/black-filmed-faced-plywood-dd-plus-aa-grade-15-mm_lanna,OneStockHome,2026-04-30,Wood
ไม้อัดฟิล์มดำ 20 มิล DD Plus เกรด AA ไส้เต็ม,OneStockHome,55432183.0,wood,632.0,https://www.onestockhome.com/th/products/46467173/black-filmed-faced-plywood-dd-plus-aa-grade-20-mm_lanna?item_id=55432183,OneStockHome,2026-04-30,Wood
ไม้อัดฟิล์มดำ 10 มิล DD Plus เกรด AA ไส้เต็ม,OneStockHome,66869236.0,wood,332.0,https://www.onestockhome.com/th/products/75085357/black-filmed-faced-plywood-dd-plus-aa-grade-10-mm,OneStockHome,2026-04-30,Wood
ไม้อัดฟิล์มดำ 20 มิล DD เกรด A ไส้ต่อ,OneStockHome,23651884.0,wood,536.0,https://www.onestockhome.com/th/products/29546045/black-filmed-faced-plywood-dd-a-grade-20-mm_lanna?item_id=23651884,OneStockHome,2026-04-30,Wood
ปาร์ติเกิ้ล LANNA 120x240CM,ปาร์ติเกิ้ล,58610882.0,wood,344.86,https://www.onestockhome.com/th/products/86940865/particle-lanna-120x240cm_decorative-plywood_lanna,OneStockHome,2026-04-30,Wood
ไม้ MDF เปลือย กันชื้น LANNA 9x240x120CM,OneStockHome,95120080.0,wood,531.78,https://www.onestockhome.com/th/products/33260142/plywood-mdf-moisture-proof-lanna-9x120x240cm_decorative-plywood_lanna?item_id=95120080,OneStockHome,2026-04-30,Wood
ไม้อัด 9 มม. LANNA E0 120X240 ซม.,OneStockHome,96195391.0,wood,406.54,https://www.onestockhome.com/th/products/40112632/plywood-lanna-9-mm-e0-eco-120x240cm_megahome-products,OneStockHome,2026-04-30,Wood
ไม้อัด MDF LANNA 2.5 มม. 120X240 ซม. เปลือย,OneStockHome,59012432.0,wood,135.51,https://www.onestockhome.com/th/products/16602403/plywood-mdf-lanna-025x240x120cm_medium-density-fibreboard_lanna?item_id=59012432,OneStockHome,2026-04-30,Wood
ปาร์ติเกิ้ล LANNA 120x240CM,ปาร์ติเกิ้ล,99996977.0,wood,625.23,https://www.onestockhome.com/th/products/86940865/particle-lanna-120x240cm_decorative-plywood_lanna?item_id=99996977,OneStockHome,2026-04-30,Wood
ไม้อัด MDF LANNA 2.5 มม. 120X240 ซม. เปลือย,OneStockHome,3991222.0,wood,382.24,https://www.onestockhome.com/th/products/16602403/plywood-mdf-lanna-025x240x120cm_medium-density-fibreboard_lanna,OneStockHome,2026-04-30,Wood
ไม้อัด OSB เกรดทนชื้น OSB3 Lanna,OneStockHome,34107979.0,wood,18.0,https://www.onestockhome.com/th/products/67208325/lanna-exterior-osb3-oriented-strand-board_lanna?item_id=34107979,OneStockHome,2026-04-30,Wood
ไม้อัดฟิล์มดำ 15 มิล DD เกรด A ไส้ต่อ,OneStockHome,68545957.0,wood,398.0,https://www.onestockhome.com/th/products/1050758/black-filmed-faced-plywood-dd-a-grade-15-mm_lanna?item_id=68545957,OneStockHome,2026-04-30,Wood
ไม้อัดยาง MDF LANNA ยาง/ยาง (MB) 6 มม. 120X240 ซม....,OneStockHome,48663964.0,wood,410.28,https://www.onestockhome.com/th/products/22103919/plywood-mdf-mb-lanna-120x240cm_para-rubber-plywood-58387602-49e5-4bae-9c5b-c6624cd1f7a0_lanna?item_id=48663964,OneStockHome,2026-04-30,Wood
ไม้อัดยาง MDF LANNA ยาง/ยาง (MB) 6 มม. 120X240 ซม....,OneStockHome,14070816.0,wood,457.01,https://www.onestockhome.com/th/products/22103919/plywood-mdf-mb-lanna-120x240cm_para-rubber-plywood-58387602-49e5-4bae-9c5b-c6624cd1f7a0_lanna?item_id=14070816,OneStockHome,2026-04-30,Wood
ไม้ MDF เปลือย กันชื้น LANNA 9x240x120CM,OneStockHome,472146.0,wood,344.86,https://www.onestockhome.com/th/products/33260142/plywood-mdf-moisture-proof-lanna-9x120x240cm_decorative-plywood_lanna?item_id=472146,OneStockHome,2026-04-30,Wood
ไม้ MDF MK630N กาว E1,OneStockHome,61197846.0,wood,597.0,https://www.onestockhome.com/th/products/92876849/mdf-board-adhesive-mk630n-e1_decorative-plywood_mdf-e2-panel-plus_panel-plus?item_id=61197846,OneStockHome,2026-04-30,Wood
ไม้ปาร์ติเกิลเคลือบเมลามีน Maple MM325,OneStockHome,91295008.0,wood,1254.0,https://www.onestockhome.com/th/products/25302174/melamine-faced-particle-board-maple-mm325_decorative-plywood_melamine-board-e1-panel-plus_panel-plus?item_id=91295008,OneStockHome,2026-04-30,Wood
ไม้อัดไม้แปร SSW 2.5x20x300CM,OneStockHome,74250427.0,wood,12.5,https://www.onestockhome.com/th/products/41663822/laminated-veneer-lumber-ssw-25x20x300cm_plywood_ssw?item_id=74250427,OneStockHome,2026-04-30,Wood
ไม้อัดยาง 15 มิล STB สีธรรมชาติ SSW,OneStockHome,69163691.0,wood,546.73,https://www.onestockhome.com/th/products/12664485/plywood-15mm-stb-ssw-120x240cm_plywood-53ae04b0-b93d-43b5-8e0d-a84b9f1dbc65?item_id=69163691,OneStockHome,2026-04-30,Wood
ไม้อัดสักอิตาลี 4MM ลายภูเขาA SSW 120x240CM,OneStockHome,52724532.0,wood,415.89,https://www.onestockhome.com/th/products/63943072/italian-plywood-4mm-ssw-120x240cm_decorative-plywood_ssw?item_id=52724532,OneStockHome,2026-04-30,Wood
ไม้อัดยาง 10 มิล STA/2 สีธรรมชาติ SSW,OneStockHome,85782764.0,wood,359.81,https://www.onestockhome.com/th/products/92645081/plywood-10mm-sta2-ssw-120x240cm_plywood-53ae04b0-b93d-43b5-8e0d-a84b9f1dbc65?item_id=85782764,OneStockHome,2026-04-30,Wood
ไม้อัดยาง 10 มิล SST สีธรรมชาติ SSW,OneStockHome,7815753.0,wood,439.25,https://www.onestockhome.com/th/products/62185943/plywood-10mm-sst-ssw-120x240cm_plywood-53ae04b0-b93d-43b5-8e0d-a84b9f1dbc65?item_id=7815753,OneStockHome,2026-04-30,Wood
ไม้อัดสักธรรมชาติ SSW ลายเส้น S4A 4 มม. 120X240 ซม...,OneStockHome,36038437.0,wood,363.55,https://www.onestockhome.com/th/products/55233796/-4mm--120x240cm_decorative-plywood?item_id=36038437,OneStockHome,2026-04-30,Wood
ไม้ยางพาราประสาน SSW หนา 16 มม. 120X240 ซม. สีธรรม...,OneStockHome,68942289.0,wood,1307.48,https://www.onestockhome.com/th/products/10490784/laminated-board-16mm-ssw-16x120x240cm_para-rubber-joint_ssw,OneStockHome,2026-04-30,Wood
ไม้อัดยาง 20 มิล SU/2 สีธรรมชาติ SSW,OneStockHome,32206069.0,wood,840.19,https://www.onestockhome.com/th/products/91661906/plywood-20mm-su2-ssw-120x240cm_plywood-53ae04b0-b93d-43b5-8e0d-a84b9f1dbc65,OneStockHome,2026-04-30,Wood
ไม้สักอิตาลี ลายตรง MDF METRO 3MM,OneStockHome,160220.0,wood,160220.0,https://www.onestockhome.com/th/products/82642081/--mdf-metro-3mm_decorative-plywood_metro,OneStockHome,2026-04-30,Wood
ไม้ปาร์ติเกิลเคลือบเมลามีน Cherry Capucino 67B,OneStockHome,68941130.0,wood,1415.0,https://www.onestockhome.com/th/products/52417051/melamine-faced-particle-board-cherry-capucino-67b_decorative-plywood_melamine-board-e1-panel-plus_panel-plus?item_id=68941130,OneStockHome,2026-04-30,Wood
ฮาร์ดบอร์ด METRO 2.2MM,ฮาร์ดบอร์ด,73904655.0,wood,10.0,https://www.onestockhome.com/th/products/20631003/-metro-22mm_decorative-plywood_metro,OneStockHome,2026-04-30,Wood
ไม้ยางพาราประสาน CC BOON WOOD 1.6x122x244CM,OneStockHome,26232439.0,wood,32.4,https://www.onestockhome.com/th/products/51628112/-cc-boon-wood-16x122x244cm_para-rubber-joint_boon-wood?item_id=26232439,OneStockHome,2026-04-30,Wood
ไม้ยางพาราประสาน BC BOON WOOD 1.6x122x244CM,OneStockHome,23124428.0,wood,37.5,https://www.onestockhome.com/th/products/49484993/-bc-boon-wood-16x122x244cm_para-rubber-joint_boon-wood,OneStockHome,2026-04-30,Wood
ไม้ยางพาราประสาน BC BOON WOOD 2x122x244CM,OneStockHome,21819253.0,wood,40.48,https://www.onestockhome.com/th/products/85046321/-bc-boon-wood-2x122x244cm_para-rubber-joint_boon-wood,OneStockHome,2026-04-30,Wood
ไม้ยางพาราประสาน CC BOON WOOD 2x122x244CM,OneStockHome,78815070.0,wood,1355.14,https://www.onestockhome.com/th/products/93230206/-cc-boon-wood-2x122x244cm_para-rubber-joint_boon-wood?item_id=78815070,OneStockHome,2026-04-30,Wood
ไม้ปาร์ติเกิลเคลือบเมลามีน Grand Oak AQ2,OneStockHome,6785478.0,wood,932.0,https://www.onestockhome.com/th/products/29974251/melamine-faced-particle-board-grand-oak-aq2_decorative-plywood,OneStockHome,2026-04-30,Wood
ไม้ปาร์ติเกิลเคลือบเมลามีน Grand Oak AQ2,OneStockHome,25287177.0,wood,932.0,https://www.onestockhome.com/th/products/29974251/melamine-faced-particle-board-grand-oak-aq2_decorative-plywood?item_id=25287177,OneStockHome,2026-04-30,Wood
ไม้ปาร์ติเกิลเคลือบเมลามีน Black MK260 AT1 กาว E1,OneStockHome,30374411.0,wood,1408.0,https://www.onestockhome.com/th/products/85516250/melamine-faced-particle-board-black-mk260-at1-e1_decorative-plywood_melamine-board-e1-panel-plus_panel-plus?item_id=30374411,OneStockHome,2026-04-30,Wood
ไม้ MDF MK630N กาว E1,OneStockHome,52513814.0,wood,541.0,https://www.onestockhome.com/th/products/92876849/mdf-board-adhesive-mk630n-e1_decorative-plywood_mdf-e2-panel-plus_panel-plus?item_id=52513814,OneStockHome,2026-04-30,Wood
ไม้ปาร์ติเกิลเคลือบเมลามีน Black MK260 AT1 กาว E1,OneStockHome,5804625.0,wood,1408.0,https://www.onestockhome.com/th/products/85516250/melamine-faced-particle-board-black-mk260-at1-e1_decorative-plywood_melamine-board-e1-panel-plus_panel-plus?item_id=5804625,OneStockHome,2026-04-30,Wood
