Product_Name,Brand_Name,Brand_Slug,Model_Code,Category,Price_THB,Product_URL,Source,Collection_Date
อิฐบล็อกช่องลม สมาร์ทบล็อค มิติบล็อก,อิฐบล็อกช่องลม,smart-block,16331141,bricks,20000.0,https://www.onestockhome.com/th/products/9836708/smart-miti-block_bricks_smart-block?item_id=16331141,OneStockHome,2026-05-01
อิฐบล็อกช่องลม สมาร์ท คูณบล็อก,อิฐบล็อกช่องลม,smart-block,89195939,bricks,20000.0,https://www.onestockhome.com/th/products/21111085/smart-x-block_air-concrete-blocks_smart-block,OneStockHome,2026-05-01
อิฐมวลเบา สมาร์ทบล็อค Smart Block G4 7.5 ซม.,อิฐมวลเบา,smart-block,54439280,bricks,20000.0,https://www.onestockhome.com/th/products/16244894/smart-block-light-weight-brick-g4-75-cm_bricks_smart-block?item_id=54439280,OneStockHome,2026-05-01
อิฐบล็อกช่องลม สมาร์ทบล็อค สี่เหลี่ยมซ้อน,อิฐบล็อกช่องลม,smart-block,91708280,bricks,20000.0,https://www.onestockhome.com/th/products/96806516/smart-double-square-block_air-concrete-blocks_smart-block?item_id=91708280,OneStockHome,2026-05-01
อิฐมวลเบา สมาร์ทบล็อค Smart Block G4 20 ซม.,อิฐมวลเบา,smart-block,50317259,bricks,20000.0,https://www.onestockhome.com/th/products/9198652/smart-block-light-weight-brick-g4-20-cm_light-weight-brick_smart-block,OneStockHome,2026-05-01
Smart I Block S Class สมาร์ท ไอ บล็อก S-Class อิฐประสาน,Smart,smart-block,73566668,bricks,20000.0,https://www.onestockhome.com/th/products/1040531/smart-i-block-s-class_bricks_smart-block,OneStockHome,2026-05-01
อิฐมวลเบา สมาร์ทบล็อค Smart Block G4 7 ซม.,อิฐมวลเบา,smart-block,12219552,bricks,20000.0,https://www.onestockhome.com/th/products/19799713/smart-block-light-weight-brick-g4-7-cm_smart-block_smart-block?item_id=12219552,OneStockHome,2026-05-01
อิฐบล็อกช่องลม สมาร์ท คูณบล็อก,อิฐบล็อกช่องลม,smart-block,89195939,bricks,20000.0,https://www.onestockhome.com/th/products/21111085/smart-x-block_air-concrete-blocks_smart-block?item_id=89195939,OneStockHome,2026-05-01
อิฐมวลเบา สมาร์ทบล็อค Smart Block G4 7 ซม.,อิฐมวลเบา,smart-block,12219552,bricks,20000.0,https://www.onestockhome.com/th/products/19799713/smart-block-light-weight-brick-g4-7-cm_smart-block_smart-block,OneStockHome,2026-05-01
อิฐบล็อกช่องลม สมาร์ทบล็อค สี่เหลี่ยมซ้อน,อิฐบล็อกช่องลม,smart-block,91708280,bricks,20000.0,https://www.onestockhome.com/th/products/96806516/smart-double-square-block_air-concrete-blocks_smart-block,OneStockHome,2026-05-01
อิฐมวลเบา สมาร์ทบล็อค Smart Block G4 7.5 ซม.,อิฐมวลเบา,smart-block,77258127,bricks,20000.0,https://www.onestockhome.com/th/products/16244894/smart-block-light-weight-brick-g4-75-cm_bricks_smart-block?item_id=77258127,OneStockHome,2026-05-01
Smart I Block S Class สมาร์ท ไอ บล็อก S-Class อิฐประสาน,Smart,smart-block,73566668,bricks,20000.0,https://www.onestockhome.com/th/products/1040531/smart-i-block-s-class_bricks_smart-block?item_id=73566668,OneStockHome,2026-05-01
อิฐมวลเบา ตราแอโรกรีต 20 ซม.,อิฐมวลเบา,aerocrete,41651896,bricks,20000.0,https://www.onestockhome.com/th/products/80308254/airblock-light-weight-brick-20-cm_light-weight-brick-60638ca2-f079-4582-9f9d-571ddb0a83b6_aerocrete?item_id=41651896,OneStockHome,2026-05-01
อิฐมวลเบา ตราแอโรกรีต 7.5 ซม.,อิฐมวลเบา,aerocrete,95225042,bricks,20000.0,https://www.onestockhome.com/th/products/73988593/airblock-light-weight-brick-75-cm_light-weight-brick-60638ca2-f079-4582-9f9d-571ddb0a83b6_aerocrete?item_id=95225042,OneStockHome,2026-05-01
อิฐมวลเบา ตราแอโรกรีต 10 ซม.,อิฐมวลเบา,aerocrete,98109782,bricks,20000.0,https://www.onestockhome.com/th/products/56432550/airblock-light-weight-brick-10-cm_light-weight-brick_aerocrete?item_id=98109782,OneStockHome,2026-05-01
อิฐมวลเบา ตราแอโรกรีต 20 ซม.,อิฐมวลเบา,aerocrete,41651896,bricks,20000.0,https://www.onestockhome.com/th/products/80308254/airblock-light-weight-brick-20-cm_light-weight-brick-60638ca2-f079-4582-9f9d-571ddb0a83b6_aerocrete,OneStockHome,2026-05-01
อิฐมวลเบา ตราแอโรกรีต 15 ซม.,อิฐมวลเบา,aerocrete,43708876,bricks,20000.0,https://www.onestockhome.com/th/products/78649713/airblock-light-weight-brick-15-cm_light-weight-brick_aerocrete,OneStockHome,2026-05-01
อิฐมวลเบา ตราแอโรกรีต 7.5 ซม. เกรด B,อิฐมวลเบา,aerocrete,29333892,bricks,20000.0,https://www.onestockhome.com/th/products/58588265/airblock-light-weight-brick-75-cm-b-grade_aerocrete?item_id=29333892,OneStockHome,2026-05-01
อิฐมวลเบา ตราแอโรกรีต 17.5 ซม.,อิฐมวลเบา,aerocrete,92853658,bricks,20000.0,https://www.onestockhome.com/th/products/60775065/airblock-light-weight-brick-175-cm_light-weight-brick-60638ca2-f079-4582-9f9d-571ddb0a83b6_aerocrete,OneStockHome,2026-05-01
อิฐมวลเบา ตราแอโรกรีต 7.5 ซม.,อิฐมวลเบา,aerocrete,95225042,bricks,20000.0,https://www.onestockhome.com/th/products/73988593/airblock-light-weight-brick-75-cm_light-weight-brick-60638ca2-f079-4582-9f9d-571ddb0a83b6_aerocrete,OneStockHome,2026-05-01
อิฐมวลเบา ตราแอโรกรีต 12.5 ซม.,อิฐมวลเบา,aerocrete,31948055,bricks,20000.0,https://www.onestockhome.com/th/products/42291175/airblock-light-weight-brick-125-cm_light-weight-brick_aerocrete,OneStockHome,2026-05-01
อิฐมวลเบา ตราแอโรกรีต 12.5 ซม.,อิฐมวลเบา,aerocrete,31948055,bricks,20000.0,https://www.onestockhome.com/th/products/42291175/airblock-light-weight-brick-125-cm_light-weight-brick_aerocrete?item_id=31948055,OneStockHome,2026-05-01
อิฐมวลเบา ตราแอโรกรีต 17.5 ซม.,อิฐมวลเบา,aerocrete,92853658,bricks,20000.0,https://www.onestockhome.com/th/products/60775065/airblock-light-weight-brick-175-cm_light-weight-brick-60638ca2-f079-4582-9f9d-571ddb0a83b6_aerocrete?item_id=92853658,OneStockHome,2026-05-01
อิฐมวลเบา ตราแอโรกรีต 15 ซม.,อิฐมวลเบา,aerocrete,43708876,bricks,20000.0,https://www.onestockhome.com/th/products/78649713/airblock-light-weight-brick-15-cm_light-weight-brick_aerocrete?item_id=43708876,OneStockHome,2026-05-01
อิฐมวลเบา ตราแอโรกรีต 7.5 ซม. เกรด B,อิฐมวลเบา,aerocrete,29333892,bricks,20000.0,https://www.onestockhome.com/th/products/58588265/airblock-light-weight-brick-75-cm-b-grade_aerocrete,OneStockHome,2026-05-01
อิฐมวลเบา ตราแอโรกรีต 10 ซม.,อิฐมวลเบา,aerocrete,98109782,bricks,20000.0,https://www.onestockhome.com/th/products/56432550/airblock-light-weight-brick-10-cm_light-weight-brick_aerocrete,OneStockHome,2026-05-01
ผนัง INSEE Superblock G4 เสริมเหล็กข้ออ้อย 4 มม. ผนังคอนกรีตมวลเบาสำเร็จรูป อินทรี,ผนัง,insee,23636790,bricks,20000.0,https://www.onestockhome.com/th/products/87285211/insee-superblock-wall-panel-g4-reinforced-with-deformed-bar-4-mm_lightweight-concrete-wall-panel_insee?item_id=23636790,OneStockHome,2026-05-01
ผนังคอนกรีตมวลเบาสำเร็จรูป ผนัง INSEE Superblock G6 เสริมเหล็กข้ออ้อย 6 มม. (ยกเลิกผลิต),ผนังคอนกรีตมวลเบาสำเร็จรูป,insee,1418916,bricks,20000.0,https://www.onestockhome.com/th/products/11711851/insee-superblock-wall-panel-g6-reinforced-with-deformed-bar-6-mm-cancelled_lightweight-concrete-wall-panel_insee?item_id=1418916,OneStockHome,2026-05-01
ผนัง INSEE Superblock G4 เสริมเหล็กข้ออ้อย 4 มม. ผนังคอนกรีตมวลเบาสำเร็จรูป อินทรี,ผนัง,insee,37580056,bricks,20000.0,https://www.onestockhome.com/th/products/87285211/insee-superblock-wall-panel-g4-reinforced-with-deformed-bar-4-mm_lightweight-concrete-wall-panel_insee?item_id=37580056,OneStockHome,2026-05-01
ผนังคอนกรีตมวลเบาสำเร็จรูป ผนัง INSEE Superblock G6 เสริมเหล็กข้ออ้อย 6 มม. (ยกเลิกผลิต),ผนังคอนกรีตมวลเบาสำเร็จรูป,insee,91124836,bricks,20000.0,https://www.onestockhome.com/th/products/11711851/insee-superblock-wall-panel-g6-reinforced-with-deformed-bar-6-mm-cancelled_lightweight-concrete-wall-panel_insee,OneStockHome,2026-05-01
ผนัง INSEE Superblock G4 เสริมเหล็กข้ออ้อย 4 มม. ผนังคอนกรีตมวลเบาสำเร็จรูป อินทรี,ผนัง,insee,37580056,bricks,20000.0,https://www.onestockhome.com/th/products/87285211/insee-superblock-wall-panel-g4-reinforced-with-deformed-bar-4-mm_lightweight-concrete-wall-panel_insee,OneStockHome,2026-05-01
ผนังคอนกรีตมวลเบาสำเร็จรูป ผนัง INSEE Superblock G6 เสริมเหล็กข้ออ้อย 6 มม. (ยกเลิกผลิต),ผนังคอนกรีตมวลเบาสำเร็จรูป,insee,91124836,bricks,20000.0,https://www.onestockhome.com/th/products/11711851/insee-superblock-wall-panel-g6-reinforced-with-deformed-bar-6-mm-cancelled_lightweight-concrete-wall-panel_insee?item_id=91124836,OneStockHome,2026-05-01
ผนัง INSEE Superblock G4 เสริมเหล็กข้ออ้อย 4 มม. ผนังคอนกรีตมวลเบาสำเร็จรูป อินทรี,ผนัง,insee,90741084,bricks,20000.0,https://www.onestockhome.com/th/products/87285211/insee-superblock-wall-panel-g4-reinforced-with-deformed-bar-4-mm_lightweight-concrete-wall-panel_insee?item_id=90741084,OneStockHome,2026-05-01
ผนังคอนกรีตมวลเบาสำเร็จรูป ผนัง INSEE Superblock G6 เสริมเหล็กข้ออ้อย 6 มม. (ยกเลิกผลิต),ผนังคอนกรีตมวลเบาสำเร็จรูป,insee,34309977,bricks,20000.0,https://www.onestockhome.com/th/products/11711851/insee-superblock-wall-panel-g6-reinforced-with-deformed-bar-6-mm-cancelled_lightweight-concrete-wall-panel_insee?item_id=34309977,OneStockHome,2026-05-01
อิฐมวลเบา DURA ดูร่าวันไลท์บล็อก 10 ซม.,อิฐมวลเบา,dura,31236473,bricks,20000.0,https://www.onestockhome.com/th/products/16933240/dura-one-light-block-20x60x10-cm_light-weight-brick_dura?item_id=31236473,OneStockHome,2026-05-01
อิฐมวลเบา DURA ดูร่าวันไลท์บล็อก 7.5 ซม.,อิฐมวลเบา,dura,17421808,bricks,20000.0,https://www.onestockhome.com/th/products/69227818/dura-one-light-block-20x60x75-cm_dura-light-weight-brick-cement-41a1ef50-d658-4b62-9a69-d20f897b55b7_dura?item_id=17421808,OneStockHome,2026-05-01
อิฐมวลเบา DURA ดูร่าวันไลท์บล็อก 10 ซม.,อิฐมวลเบา,dura,31236473,bricks,20000.0,https://www.onestockhome.com/th/products/16933240/dura-one-light-block-20x60x10-cm_light-weight-brick_dura,OneStockHome,2026-05-01
อิฐมวลเบา DURA ดูร่าวันไลท์บล็อก 7.5 ซม.,อิฐมวลเบา,dura,17421808,bricks,20000.0,https://www.onestockhome.com/th/products/69227818/dura-one-light-block-20x60x75-cm_dura-light-weight-brick-cement-41a1ef50-d658-4b62-9a69-d20f897b55b7_dura,OneStockHome,2026-05-01
